Strategy;OpenTime;Type;Size;Symbol;OpenPrice;SL;TP;CloseTime;ClosePrice;Commission;Swap;Profit;comment
manual;2019-05-17 17:35:49;buy;3.00;[SP500];2868.57000;2871.41000;3003.24000;2019-05-17 21:34:52;2871.31000;0.00;0.00;2402.30;[sl]
manual;2019-05-17 17:47:17;buy;2.00;[SP500];2871.25000;2871.41000;3002.93000;2019-05-17 21:34:52;2871.31000;0.00;0.00;35.07;[sl]
manual;2019-05-17 01:14:19;buy;1.00;[SP500];2879.47000;2871.41000;3003.24000;2019-05-17 21:34:52;2871.31000;0.00;0.00;-2384.76;[sl]
Adj;2019-05-20 03:06:43;balance;0.01;;0.00000;0.00000;0.00000;2019-05-20 03:06:43;0.00000;0.00;0.00;18.08;Adj: ex-div [SP500] #54116641
manual;2019-05-17 22:14:58;buy;1.30;[SP500];2862.14000;2788.60000;3008.80000;2019-05-20 09:04:59;2867.19000;0.00;-411.36;1919.15;
MSR;2019-05-20 07:00:00;sell;0.10;[NQ100];7526.80000;7520.10000;7436.61000;2019-05-20 11:08:46;7520.42000;0.00;0.00;186.29;H_MSR[sl]
manual;2019-05-20 04:38:44;buy;1.70;[SP500];2872.66000;2798.00000;0.00000;2019-05-20 13:53:17;2844.21000;0.00;0.00;-14135.64;
Adj;2019-05-21 02:56:59;balance;0.01;;0.00000;0.00000;0.00000;2019-05-21 02:56:59;0.00000;0.00;0.00;87.34;Adj: ex-div [SP500] #54139363
Adj;2019-05-21 02:57:00;balance;0.01;;0.00000;0.00000;0.00000;2019-05-21 02:57:00;0.00000;0.00;0.00;65.51;Adj: ex-div [SP500] #54143593
manual;2019-05-20 17:20:54;buy;4.00;[SP500];2845.82000;2830.45000;0.00000;2019-05-21 10:21:54;2849.38000;0.00;-419.76;4176.31;
manual;2019-05-20 19:16:44;buy;1.50;[SP500];2852.06000;2830.00000;0.00000;2019-05-21 10:22:15;2849.38000;0.00;-157.41;-1178.99;to #54154154
Adj;2019-05-22 02:57:09;balance;0.01;;0.00000;0.00000;0.00000;2019-05-22 02:57:09;0.00000;0.00;0.00;22.99;Adj: ex-div [SP500] #54154154
Adj;2019-05-22 02:57:12;balance;0.01;;0.00000;0.00000;0.00000;2019-05-22 02:57:12;0.00000;0.00;0.00;38.32;Adj: ex-div [SP500] #54160106
Adj;2019-05-22 02:57:14;balance;0.01;;0.00000;0.00000;0.00000;2019-05-22 02:57:14;0.00000;0.00;0.00;45.99;Adj: ex-div [SP500] #54171032
Adj;2019-05-22 02:57:15;balance;0.01;;0.00000;0.00000;0.00000;2019-05-22 02:57:15;0.00000;0.00;0.00;15.33;Adj: ex-div [SP500] #54174381
manual;2019-05-21 19:05:50;buy;1.00;[SP500];2862.53000;2850.00000;3030.90000;2019-05-22 15:15:26;2850.00000;0.00;-105.52;-3662.39;[sl]
manual;2019-05-21 13:07:02;buy;2.50;[SP500];2859.34000;2850.00000;3030.90000;2019-05-22 15:15:26;2850.00000;0.00;-263.80;-6824.97;[sl]
manual;2019-05-20 19:16:44;buy;1.50;[SP500];2852.06000;2850.00000;3029.02000;2019-05-22 15:15:26;2850.00000;0.00;-315.69;-903.18;from #54143593[sl]
manual;2019-05-21 17:59:41;buy;3.00;[SP500];2867.42000;2850.00000;3029.02000;2019-05-22 15:15:26;2850.00000;0.00;-316.56;-15275.08;[sl]
manual;2019-05-22 16:39:00;buy;7.00;[SP500];2855.61000;2844.00000;0.00000;2019-05-22 23:47:18;2854.43000;0.00;0.00;-2415.39;
manual;2019-05-22 17:05:38;buy;1.50;[SP500];2858.83000;2844.00000;0.00000;2019-05-22 23:47:24;2854.43000;0.00;0.00;-1929.97;
manual;2019-05-23 17:25:05;buy;0.10;GOLD;1285.28000;1273.00000;0.00000;2019-05-23 17:27:26;1283.97000;0.00;0.00;-3846.42;
MSR;2019-05-27 07:00:01;sell;0.10;[NQ100];7295.69000;7295.69000;7208.26000;2019-05-27 08:11:02;7295.76000;0.00;0.00;-2.03;H_MSR[sl]
manual;2019-05-23 15:07:49;buy;0.10;GOLD;1277.98000;1279.41100;0.00000;2019-05-28 08:04:39;1282.44000;0.00;-792.37;12984.84;
manual;2019-05-28 08:08:20;buy;2.50;[SP500];2836.58000;2783.00000;0.00000;2019-05-28 09:22:37;2835.68000;0.00;0.00;-654.82;
manual;2019-05-28 08:17:49;buy;1.00;[SP500];2837.58000;2783.00000;0.00000;2019-05-28 09:23:11;2835.43000;0.00;0.00;-625.71;
TSQ;2019-05-15 21:00:01;sell;0.01;USDCAD;1.34321;1.36319;1.32019;2019-05-28 14:00:06;1.34770;0.00;-254.66;-973.59;H_TSQ_1
Classic;2019-05-28 11:00:07;sell;0.10;[NQ100];7317.82000;7317.82000;7248.82000;2019-05-28 14:52:14;7317.83000;0.00;0.00;-0.29;H_Classic_b[sl]
Classic;2019-05-28 11:00:00;sell;0.10;[NQ100];7318.94000;7318.94000;7252.82000;2019-05-28 14:53:16;7319.12000;0.00;0.00;-5.25;H_Classic_a[sl]
manual;2019-05-28 09:20:55;buy;0.10;GOLD;1284.13000;1278.00000;0.00000;2019-05-28 15:19:03;1277.93000;0.00;0.00;-18086.64;[sl]
MSR;2019-05-27 10:00:04;buy;0.10;[NQ100];7318.14000;7318.14000;7753.73000;2019-05-28 17:32:09;7318.13000;0.00;-26.84;-0.29;H_MSR[sl]
manual;2019-05-28 15:42:39;buy;3.00;[SP500];2832.83000;2799.00000;0.00000;2019-05-28 18:53:07;2825.45000;0.00;0.00;-6471.96;to #54324361
manual;2019-05-28 18:53:19;buy;0.10;GOLD;1280.14000;1275.56100;0.00000;2019-05-28 19:37:10;1277.89000;0.00;0.00;-6583.73;
manual;2019-05-28 19:48:16;buy;3.00;[SP500];2831.24000;2817.19000;0.00000;2019-05-28 21:42:46;2816.83000;0.00;0.00;-12654.29;[sl]
manual;2019-05-28 15:42:39;buy;2.00;[SP500];2832.83000;2817.20000;0.00000;2019-05-28 21:42:46;2816.83000;0.00;0.00;-9367.04;from #54316623[sl]
Adj;2019-05-29 02:37:01;balance;0.01;;0.00000;0.00000;0.00000;2019-05-29 02:37:01;0.00000;0.00;0.00;-3.42;Adj: ex-div [NQ100] #54328675
Adj;2019-05-29 02:37:02;balance;0.01;;0.00000;0.00000;0.00000;2019-05-29 02:37:02;0.00000;0.00;0.00;-3.42;Adj: ex-div [NQ100] #54328678
Classic;2019-05-28 22:00:04;sell;0.10;[NQ100];7300.42000;7270.96000;7235.24000;2019-05-29 09:20:06;7234.93000;0.00;-5.76;1919.71;H_Classic_a[tp]
Classic;2019-05-28 22:00:05;sell;0.10;[NQ100];7300.43000;7270.96000;7231.24000;2019-05-29 09:20:27;7231.18000;0.00;-5.76;2029.79;H_Classic_b[tp]
Classic;2019-05-29 10:00:03;sell;0.10;[NQ100];7224.16000;7236.28000;7157.28000;2019-05-29 11:33:54;7236.29000;0.00;0.00;-355.80;H_Classic_a[sl]
Classic;2019-05-29 10:00:09;sell;0.10;[NQ100];7223.03000;7236.28000;7153.28000;2019-05-29 11:33:54;7236.29000;0.00;0.00;-388.94;H_Classic_b[sl]
manual;2019-05-28 22:24:04;buy;0.10;GOLD;1278.98000;1274.38000;0.00000;2019-05-29 12:34:24;1283.41000;0.00;-266.10;12986.55;
Classic;2019-05-29 19:00:02;sell;0.10;[NQ100];7185.50000;7199.00000;7120.00000;2019-05-29 19:06:06;7199.14000;0.00;0.00;-399.39;H_Classic_a[sl]
Classic;2019-05-29 19:00:07;sell;0.10;[NQ100];7183.00000;7199.00000;7116.00000;2019-05-29 19:06:06;7199.14000;0.00;0.00;-472.60;H_Classic_b[sl]
Classic;2019-05-29 20:00:03;sell;0.10;[NQ100];7197.06000;7209.93000;7130.93000;2019-05-29 20:08:31;7209.93000;0.00;0.00;-376.74;H_Classic_a[sl]
Classic;2019-05-29 20:00:06;sell;0.10;[NQ100];7197.43000;7209.93000;7126.93000;2019-05-29 20:08:31;7209.93000;0.00;0.00;-365.91;H_Classic_b[sl]
MSR;2019-05-28 18:00:07;sell;0.10;[FTSE100];7271.38000;7197.77000;6973.73000;2019-05-29 22:35:14;7197.78000;0.00;-7.25;2720.31;H_MSR[sl]
manual;2019-05-29 15:22:48;buy;0.10;GOLD;1284.00000;1275.00000;0.00000;2019-05-29 23:04:52;1279.91000;0.00;0.00;-11962.84;
manual;2019-05-30 08:40:05;buy;2.00;[SP500];2785.46000;2760.00000;0.00000;2019-05-30 11:38:11;2787.98000;0.00;0.00;1472.23;
TSQ;2019-05-28 14:00:08;buy;0.01;USDCAD;1.34770;1.34914;1.37070;2019-05-30 12:53:29;1.34911;0.00;15.33;304.84;H_TSQ_1[sl]
manual;2019-05-30 13:24:30;buy;1.50;[SP500];2791.62000;2763.00000;0.00000;2019-05-30 17:43:25;2795.48000;0.00;0.00;1689.64;
MSR;2019-05-30 17:00:03;buy;0.10;[NQ100];7254.59000;7198.99000;7686.72000;2019-05-31 02:41:11;7196.81000;0.00;-26.66;-1683.94;H_MSR[sl]
Adj;2019-05-31 02:52:58;balance;0.01;;0.00000;0.00000;0.00000;2019-05-31 02:52:58;0.00000;0.00;0.00;460.33;Adj: ex-div [SP500] #54390169
manual;2019-05-30 19:37:12;buy;2.90;[SP500];2789.82000;2763.06000;2858.62000;2019-05-31 03:00:50;2762.81000;0.00;-297.60;-22835.25;[sl]
MSR;2019-05-31 03:00:00;sell;0.10;[NQ100];7179.59000;7160.79000;7093.43000;2019-05-31 11:08:56;7162.28000;0.00;0.00;504.26;H_MSR[sl]
Classic;2019-05-31 09:00:04;sell;0.10;[NQ100];7188.38000;7168.29000;7119.37000;2019-05-31 17:49:39;7168.42000;0.00;0.00;580.10;H_Classic_b[sl]
Classic;2019-05-31 09:00:02;sell;0.10;[NQ100];7188.87000;7168.29000;7123.37000;2019-05-31 17:49:39;7168.42000;0.00;0.00;594.34;H_Classic_a[sl]
Classic;2019-06-03 20:00:00;sell;0.10;[NQ100];6998.60000;7011.85000;6932.85000;2019-06-03 20:10:21;7011.91000;0.00;0.00;-382.93;H_Classic_a[sl]
Classic;2019-06-03 20:00:03;sell;0.10;[NQ100];6998.60000;7011.85000;6928.85000;2019-06-03 20:10:21;7011.91000;0.00;0.00;-382.93;H_Classic_b[sl]
Classic;2019-06-03 21:00:02;sell;0.10;[NQ100];7001.06000;7011.44000;6932.44000;2019-06-03 21:03:09;7012.05000;0.00;0.00;-315.56;H_Classic_a[sl]
Classic;2019-06-03 21:00:06;sell;0.10;[NQ100];7000.81000;7011.44000;6928.44000;2019-06-03 21:03:09;7012.05000;0.00;0.00;-322.73;H_Classic_b[sl]
Classic;2019-06-03 22:00:03;sell;0.10;[NQ100];6969.26000;6984.51000;6905.51000;2019-06-03 23:04:26;6984.69000;0.00;0.00;-443.29;H_Classic_a[sl]
Classic;2019-06-03 22:00:06;sell;0.10;[NQ100];6966.10000;6984.51000;6901.51000;2019-06-03 23:04:26;6984.69000;0.00;0.00;-534.07;H_Classic_b[sl]
manual;2019-06-02 00:24:23;buy;0.10;BTCUSD;8604.10000;7946.80000;19234.40000;2019-06-04 03:03:34;7933.30000;0.00;-416.60;-19246.59;[sl]
manual;2019-06-04 18:54:20;buy;0.10;GOLD;1322.40000;1317.85600;0.00000;2019-06-04 18:59:17;1322.43000;0.00;0.00;85.94;
manual;2019-06-04 20:04:38;buy;1.90;[SP500];2793.60000;2739.01000;3007.12000;2019-06-04 20:12:44;2790.71000;0.00;0.00;-1571.03;
ADX;2019-06-04 19:50:28;buy;0.50;[SP500];2791.92000;2789.14000;2831.22000;2019-06-04 20:18:32;2788.88000;0.00;0.00;-434.89;M5_ADX_2[sl]
ADX;2019-06-04 19:05:00;buy;0.50;[SP500];2786.36000;2790.75000;2825.84000;2019-06-04 21:21:44;2790.52000;0.00;0.00;594.42;M5_ADX_1[sl]
ADX;2019-06-04 20:33:21;buy;0.50;[SP500];2794.70000;2790.53000;2820.34000;2019-06-04 21:21:44;2790.52000;0.00;0.00;-597.28;M5_ADX_3[sl]
Adj;2019-06-05 02:59:32;balance;0.01;;0.00000;0.00000;0.00000;2019-06-05 02:59:32;0.00000;0.00;0.00;49.55;Adj: ex-div [SP500] #54504892
Adj;2019-06-05 02:59:32;balance;0.01;;0.00000;0.00000;0.00000;2019-06-05 02:59:32;0.00000;0.00;0.00;49.55;Adj: ex-div [SP500] #54506185
Adj;2019-06-05 02:59:32;balance;0.01;;0.00000;0.00000;0.00000;2019-06-05 02:59:32;0.00000;0.00;0.00;188.23;Adj: ex-div [SP500] #54504889
ADX;2019-06-04 22:12:45;buy;0.50;[SP500];2796.89000;2807.01000;2832.91000;2019-06-05 03:12:19;2807.01000;0.00;-50.62;1446.70;M5_ADX_3[sl]
ADX;2019-06-04 20:59:07;buy;0.50;[SP500];2795.78000;2807.01000;2831.83000;2019-06-05 03:12:19;2807.01000;0.00;-50.62;1605.38;M5_ADX_3[sl]
manual;2019-06-04 20:35:22;buy;1.90;[SP500];2795.12000;2760.27000;3121.84000;2019-06-05 08:59:37;2807.43000;0.00;-192.36;6679.90;
ADX;2019-06-05 03:56:02;buy;0.50;[SP500];2812.03000;2806.35000;2848.08000;2019-06-05 09:26:00;2806.19000;0.00;0.00;-833.69;M5_ADX_2[sl]
manual;2019-06-05 11:37:48;buy;1.90;[SP500];2814.92000;2752.00000;0.00000;2019-06-05 14:39:25;2817.85000;0.00;0.00;1588.88;
manual;2019-06-05 19:09:11;buy;1.90;[SP500];2816.03000;2754.00000;0.00000;2019-06-05 21:51:46;2819.81000;0.00;0.00;2057.86;
Adj;2019-06-06 02:52:39;balance;0.01;;0.00000;0.00000;0.00000;2019-06-06 02:52:39;0.00000;0.00;0.00;332.07;Adj: ex-div [SP500] #54545783
Zoom;2019-06-05 14:35:00;sell;0.03;USDCAD;1.33840;1.35232;1.33472;2019-06-06 03:18:10;1.34171;0.00;-173.76;-2119.72;M5_Zoom
manual;2019-06-05 20:25:40;buy;0.10;BTCUSD;7796.70000;7522.00000;0.00000;2019-06-06 08:27:19;7775.70000;0.00;-185.37;-600.47;
manual;2019-06-05 22:03:14;buy;1.50;[SP500];2820.81000;2768.00000;0.00000;2019-06-06 08:27:25;2823.97000;0.00;-153.39;1355.40;
TSQ;2019-06-06 15:45:04;buy;0.09;EURJPY;121.97800;122.25800;122.55700;2019-06-06 23:28:21;122.25700;0.00;0.00;6587.45;M15_TSQ_1[sl]
Adj;2019-06-07 03:22:43;balance;0.01;;0.00000;0.00000;0.00000;2019-06-07 03:22:43;0.00000;0.00;0.00;116.36;Adj: ex-div [SP500] #54556443
Adj;2019-06-07 03:22:48;balance;0.01;;0.00000;0.00000;0.00000;2019-06-07 03:22:48;0.00000;0.00;0.00;62.06;Adj: ex-div [SP500] #54576410
MSR;2019-06-06 19:00:03;buy;0.20;[FTSE100];7250.58000;7135.08000;7294.57000;2019-06-07 10:10:33;7294.57000;0.00;-38.75;3182.69;H_MSR[tp]
manual;2019-06-06 18:15:02;buy;0.80;[SP500];2833.05000;2809.91000;3125.22000;2019-06-07 12:18:45;2852.94000;0.00;-81.54;4537.78;
Zoom;2019-06-07 09:05:00;sell;0.03;USDCAD;1.33568;1.34958;1.33198;2019-06-07 14:17:53;1.33488;0.00;0.00;513.36;M5_Zoom
Classic;2019-06-07 18:00:02;buy;0.10;[NQ100];7439.71000;7427.09000;7506.09000;2019-06-07 18:07:05;7427.03000;0.00;0.00;-357.83;H_Classic_a[sl]
Classic;2019-06-07 18:00:05;buy;0.10;[NQ100];7439.13000;7427.09000;7510.09000;2019-06-07 18:07:05;7427.03000;0.00;0.00;-341.46;H_Classic_b[sl]
Classic;2019-06-07 21:00:02;buy;0.10;[NQ100];7431.47000;7418.60000;7501.60000;2019-06-07 21:49:18;7418.49000;0.00;0.00;-366.27;H_Classic_b[sl]
Classic;2019-06-07 21:00:02;buy;0.10;[NQ100];7431.22000;7418.60000;7497.60000;2019-06-07 21:49:18;7418.49000;0.00;0.00;-359.22;H_Classic_a[sl]
manual;2019-06-07 13:49:05;buy;0.10;BTCUSD;8002.70000;7364.00000;19516.60000;2019-06-07 22:27:11;8006.30000;0.00;0.00;101.64;
manual;2019-06-07 22:35:26;buy;0.10;BTCUSD;8058.00000;7399.10000;0.00000;2019-06-07 23:59:02;7902.60000;0.00;0.00;-4387.72;
manual;2019-06-08 08:23:40;buy;0.10;BTCUSD;8011.40000;7440.00000;0.00000;2019-06-08 18:32:38;7891.80000;0.00;0.00;-3376.91;
manual;2019-06-08 23:59:07;buy;0.10;BTCUSD;7895.70000;7426.10000;0.00000;2019-06-09 15:45:01;7724.60000;0.00;-185.92;-4831.01;
Zoom;2019-06-07 23:05:07;sell;0.03;USDCAD;1.32820;1.32603;1.32450;2019-06-10 00:16:54;1.32497;0.00;-57.71;2070.42;M5_Zoom
ADX;2019-06-07 18:15:03;buy;0.50;[SP500];2877.04000;2887.71000;2927.28000;2019-06-10 01:50:16;2887.70000;0.00;-153.70;1505.88;M5_ADX_1[sl]
Adj;2019-06-10 03:49:01;balance;0.01;;0.00000;0.00000;0.00000;2019-06-10 03:49:01;0.00000;0.00;0.00;4.79;Adj: ex-div [SP500] #54556443
Adj;2019-06-10 03:49:21;balance;0.01;;0.00000;0.00000;0.00000;2019-06-10 03:49:21;0.00000;0.00;0.00;1.60;Adj: ex-div [SP500] #54611822
Adj;2019-06-10 03:49:24;balance;0.01;;0.00000;0.00000;0.00000;2019-06-10 03:49:24;0.00000;0.00;0.00;1.60;Adj: ex-div [SP500] #54609978
Adj;2019-06-10 03:53:24;balance;0.01;;0.00000;0.00000;0.00000;2019-06-10 03:53:24;0.00000;0.00;0.00;2.48;Adj: ex-div [NQ100] #54587515
manual;2019-05-30 15:02:37;buy;0.10;GOLD;1278.01000;1299.11800;1542.76300;2019-06-10 07:25:12;1328.66000;0.00;-2344.59;143314.18;
Zoom;2019-06-10 02:20:00;sell;0.03;USDCAD;1.32690;1.34080;1.32320;2019-06-10 09:01:58;1.32715;0.00;0.00;-160.16;M5_Zoom
manual;2019-06-10 10:34:31;buy;1.50;[SP500];2885.61000;2880.02000;3124.79000;2019-06-10 11:33:47;2882.33000;0.00;0.00;-1392.90;
manual;2019-06-07 19:22:58;buy;0.50;[SP500];2876.97000;2880.02000;3124.79000;2019-06-10 11:33:50;2882.33000;0.00;-153.70;758.73;
manual;2019-06-06 10:59:35;buy;1.50;[SP500];2834.27000;2880.02000;3124.79000;2019-06-10 11:34:01;2882.32000;0.00;-613.99;20405.15;
manual;2019-06-10 09:38:16;buy;0.10;BTCUSD;7747.40000;7362.40000;0.00000;2019-06-10 13:16:35;7660.10000;0.00;0.00;-2471.38;
Zoom;2019-06-10 10:35:00;buy;0.02;EURJPY;122.76900;121.58700;124.26700;2019-06-10 13:45:34;122.81300;0.00;0.00;229.34;M5_Zoom
Zoom;2019-06-10 10:45:00;sell;0.03;USDCAD;1.32752;1.32698;1.32383;2019-06-10 16:49:35;1.32698;0.00;0.00;345.61;M5_Zoom[sl]
manual;2019-06-10 17:11:37;buy;0.10;BTCUSD;7993.00000;7413.00000;0.00000;2019-06-10 17:18:19;7926.00000;0.00;0.00;-1897.78;
ADX;2019-06-10 01:00:01;buy;0.50;[SP500];2897.46000;2895.03000;2936.12000;2019-06-10 17:22:46;2894.91000;0.00;0.00;-361.04;M5_ADX_2[sl]
ADX;2019-06-10 16:33:11;buy;0.50;[SP500];2892.75000;2895.03000;2917.44000;2019-06-10 17:22:46;2894.91000;0.00;0.00;305.82;M5_ADX_2[sl]
ADX;2019-06-10 17:01:31;buy;0.50;[SP500];2894.88000;2895.03000;2919.59000;2019-06-10 17:22:46;2894.91000;0.00;0.00;4.25;M5_ADX_3[sl]
Classic;2019-06-10 19:00:05;buy;0.10;[NQ100];7570.30000;7555.81000;7638.81000;2019-06-10 19:15:38;7555.80000;0.00;0.00;-410.07;H_Classic_b[sl]
Classic;2019-06-10 19:00:02;buy;0.10;[NQ100];7570.31000;7555.56000;7634.56000;2019-06-10 19:18:43;7555.35000;0.00;0.00;-423.08;H_Classic_a[sl]
Classic;2019-06-10 17:00:03;buy;0.10;[NQ100];7509.74000;7535.76000;7578.39000;2019-06-10 19:35:39;7535.72000;0.00;0.00;734.43;H_Classic_b[sl]
Classic;2019-06-10 17:00:01;buy;0.10;[NQ100];7509.77000;7535.76000;7574.39000;2019-06-10 19:35:39;7535.72000;0.00;0.00;733.58;H_Classic_a[sl]
manual;2019-06-10 17:12:57;buy;0.10;GOLD;1329.47000;1324.15100;0.00000;2019-06-10 20:26:08;1325.59000;0.00;0.00;-10982.34;
MSR;2019-06-07 05:00:01;buy;0.10;[NQ100];7274.12000;7512.73000;7706.82000;2019-06-10 21:01:18;7512.06000;0.00;-79.31;6730.61;H_MSR[sl]
manual;2019-06-10 13:16:49;buy;1.90;[SP500];2884.40000;2886.49000;2993.96000;2019-06-10 21:15:34;2886.33000;0.00;0.00;1037.39;[sl]
Zoom;2019-06-10 21:05:00;buy;0.02;EURJPY;122.70200;121.52200;124.20200;2019-06-11 04:00:09;122.72800;0.00;-20.39;135.52;M5_Zoom
manual;2019-06-10 21:01:21;buy;0.10;GOLD;1328.41000;1324.54400;0.00000;2019-06-11 07:45:46;1328.55000;0.00;-256.75;395.60;
manual;2019-06-10 20:32:51;buy;0.10;BTCUSD;7954.90000;7569.70000;18978.70000;2019-06-11 12:23:19;7921.60000;0.00;-187.88;-942.92;
manual;2019-06-11 16:32:18;buy;0.10;GOLD;1324.45000;1324.81900;0.00000;2019-06-11 23:20:06;1326.69000;0.00;0.00;6348.16;
Adj;2019-06-12 03:08:36;balance;0.01;;0.00000;0.00000;0.00000;2019-06-12 03:08:36;0.00000;0.00;0.00;46.04;Adj: ex-div [SP500] #54648958
MSR;2019-06-12 05:00:02;sell;0.10;[NQ100];7505.90000;7505.90000;7416.32000;2019-06-12 06:05:29;7505.98000;0.00;0.00;-2.27;H_MSR[sl]
manual;2019-06-12 16:44:58;buy;1.00;[SP500];2886.62000;2868.68000;0.00000;2019-06-12 18:16:47;2878.88000;0.00;0.00;-2199.48;
manual;2019-06-12 06:51:27;buy;0.10;GOLD;1332.81000;1318.00000;0.00000;2019-06-12 21:48:06;1332.07000;0.00;0.00;-2111.52;
Adj;2019-06-13 02:49:09;balance;0.01;;0.00000;0.00000;0.00000;2019-06-13 02:49:09;0.00000;0.00;0.00;734.08;Adj: ex-div [SP500] #54648958
Adj;2019-06-13 02:49:21;balance;0.01;;0.00000;0.00000;0.00000;2019-06-13 02:49:21;0.00000;0.00;0.00;244.69;Adj: ex-div [SP500] #54698726
manual;2019-06-12 19:27:54;buy;1.00;[SP500];2880.13000;2868.68000;0.00000;2019-06-13 05:09:58;2868.67000;0.00;-103.68;-3266.67;[sl]
manual;2019-06-11 10:27:23;buy;3.00;[SP500];2896.59000;2868.68000;0.00000;2019-06-13 05:09:58;2868.67000;0.00;-620.75;-23875.79;[sl]
manual;2019-06-12 22:56:27;buy;0.10;GOLD;1333.20000;1333.50000;0.00000;2019-06-13 15:59:10;1335.21000;0.00;-776.94;5735.54;
manual;2019-06-13 11:24:36;buy;3.50;[SP500];2887.08000;2861.00000;0.00000;2019-06-13 22:07:10;2884.02000;0.00;0.00;-3055.67;
manual;2019-06-13 13:20:42;buy;0.50;[SP500];2888.68000;2861.00000;0.00000;2019-06-13 22:10:03;2883.52000;0.00;0.00;-736.18;
Adj;2019-06-14 03:39:52;balance;0.01;;0.00000;0.00000;0.00000;2019-06-14 03:39:52;0.00000;0.00;0.00;454.96;Adj: ex-div [SP500] #54731423
manual;2019-06-13 22:32:35;buy;4.10;[SP500];2886.37000;2861.90000;0.00000;2019-06-14 10:26:20;2887.35000;0.00;-427.25;1146.94;
MSR;2019-06-13 21:00:00;buy;0.10;[NQ100];7514.55000;7458.20000;7961.62000;2019-06-14 13:10:48;7458.17000;0.00;-27.03;-1609.03;H_MSR[sl]
manual;2019-06-14 16:05:21;buy;3.00;[SP500];2888.76000;2873.00000;0.00000;2019-06-14 17:00:09;2881.55000;0.00;0.00;-6188.78;
manual;2019-06-13 16:41:54;buy;0.10;GOLD;1335.75000;1336.50000;0.00000;2019-06-14 19:40:36;1347.04000;0.00;-259.12;32439.56;
manual;2019-06-14 19:58:15;buy;9.90;[SP500];2885.06000;2885.98000;2891.11000;2019-06-14 22:15:17;2891.32000;0.00;0.00;17810.09;[tp]
manual;2019-06-14 22:19:15;buy;0.10;GOLD;1341.65000;1337.04600;0.00000;2019-06-14 22:32:57;1340.48000;0.00;0.00;-3363.52;
manual;2019-06-14 23:12:59;buy;0.10;GOLD;1341.54000;1336.63300;0.00000;2019-06-17 04:03:31;1336.59000;0.00;-261.09;-14217.89;[sl]
Zoom;2019-06-17 02:55:00;sell;0.02;EURJPY;121.78400;122.96600;120.28600;2019-06-17 07:24:10;121.82800;0.00;0.00;-232.99;M5_Zoom
manual;2019-06-17 15:45:08;buy;0.10;GOLD;1339.76000;1332.00000;0.00000;2019-06-17 17:05:38;1340.59000;0.00;0.00;2377.04;
manual;2019-06-17 17:34:10;buy;1.00;[SP500];2895.54000;2878.00000;0.00000;2019-06-17 18:54:39;2892.27000;0.00;0.00;-937.61;
manual;2019-06-17 17:06:29;buy;3.00;[SP500];2894.63000;2878.00000;0.00000;2019-06-17 18:54:41;2892.27000;0.00;0.00;-2030.05;
manual;2019-06-17 18:54:45;buy;0.10;GOLD;1341.24000;1336.04600;1425.32900;2019-06-17 20:29:29;1339.26000;0.00;0.00;-5685.37;
manual;2019-06-17 20:30:08;sell;0.10;GOLD;1339.12000;1342.55900;1330.10200;2019-06-17 21:34:23;1339.48000;0.00;0.00;-1033.70;
manual;2019-06-17 21:34:24;buy;0.10;GOLD;1339.46000;1337.35500;0.00000;2019-06-17 21:43:58;1338.60000;0.00;0.00;-2469.83;
manual;2019-06-17 21:44:02;sell;0.10;GOLD;1338.59000;1342.05300;1330.22800;2019-06-17 22:18:10;1339.35000;0.00;0.00;-2183.02;
Adj;2019-06-18 03:36:12;balance;0.01;;0.00000;0.00000;0.00000;2019-06-18 03:36:12;0.00000;0.00;0.00;74.53;Adj: ex-div [SP500] #54766041
Adj;2019-06-18 03:36:13;balance;0.01;;0.00000;0.00000;0.00000;2019-06-18 03:36:13;0.00000;0.00;0.00;24.84;Adj: ex-div [SP500] #54766186
Adj;2019-06-18 03:36:19;balance;0.01;;0.00000;0.00000;0.00000;2019-06-18 03:36:19;0.00000;0.00;0.00;12.42;Adj: ex-div [SP500] #54785461
manual;2019-06-17 08:14:44;buy;1.00;[SP500];2898.51000;2875.76000;3100.10000;2019-06-18 10:12:10;2888.26000;0.00;-104.81;-2936.22;
manual;2019-06-17 20:53:31;buy;0.50;[SP500];2895.16000;2875.76000;3098.96000;2019-06-18 10:12:15;2887.90000;0.00;-52.41;-1039.92;
manual;2019-06-17 07:58:51;buy;3.00;[SP500];2897.54000;2875.76000;3101.25000;2019-06-18 10:42:55;2884.77000;0.00;-314.44;-10976.58;
manual;2019-06-17 22:18:34;buy;0.10;GOLD;1339.35000;1340.50000;1382.56600;2019-06-18 12:15:05;1344.70000;0.00;-260.80;15401.05;
manual;2019-06-18 13:23:09;buy;0.10;GOLD;1346.05000;1340.00000;0.00000;2019-06-18 13:44:35;1345.33000;0.00;0.00;-2071.30;
MSR;2019-06-18 12:00:08;buy;0.20;[FTSE100];7391.30000;7397.57000;7435.64000;2019-06-18 15:14:04;7435.86000;0.00;0.00;3211.97;H_MSR[tp]
Classic;2019-06-18 15:00:10;buy;0.10;[NQ100];7610.61000;7610.61000;7680.36000;2019-06-18 16:07:17;7610.55000;0.00;0.00;-1.73;H_Classic_b[sl]
